Project Name,Package Name,Type Name,Method Name,Test Smell,Cause of the Smell
hadoop,org.apache.hadoop.yarn.server.resourcemanager.rmapp,TestRMAppTransitions,testAppSubmittedKill,Missing assertion,The tool detected the smell in this test method because the test doesn't have any assertion.
hadoop,org.apache.hadoop.yarn.server.resourcemanager.rmapp,TestRMAppTransitions,testAppAcceptedKill,Missing assertion,The tool detected the smell in this test method because the test doesn't have any assertion.
hadoop,org.apache.hadoop.yarn.server.resourcemanager.rmapp,TestRMAppTransitions,testAppRunningKill,Missing assertion,The tool detected the smell in this test method because the test doesn't have any assertion.
hadoop,org.apache.hadoop.yarn.server.resourcemanager.rmapp,TestRMAppTransitions,testAppRunningFailed,Assertion roulette,The tool detected the smell in this test method because the test uses multiple assertion in the test. Total number of assertions in the test are: 3
hadoop,org.apache.hadoop.yarn.server.resourcemanager.rmapp,TestRMAppTransitions,testAppAtFinishingIgnoreKill,Missing assertion,The tool detected the smell in this test method because the test doesn't have any assertion.
hadoop,org.apache.hadoop.yarn.server.resourcemanager.rmapp,TestRMAppTransitions,testGetAppReport,Assertion roulette,The tool detected the smell in this test method because the test uses multiple assertion in the test. Total number of assertions in the test are: 2
hadoop,org.apache.hadoop.yarn.server.resourcemanager.rmapp.attempt,TestRMAppAttemptTransitions,TestRMAppAttemptTransitions,Constructor initialization,The tool detected the smell in this class because the class uses its constructor to initialize fields rather than test setup method.
hadoop,org.apache.hadoop.yarn.server.resourcemanager.rmapp.attempt,TestRMAppAttemptTransitions,testNewToKilled,Missing assertion,The tool detected the smell in this test method because the test doesn't have any assertion.
hadoop,org.apache.hadoop.yarn.server.resourcemanager.rmapp.attempt,TestRMAppAttemptTransitions,testNewToRecovered,Missing assertion,The tool detected the smell in this test method because the test doesn't have any assertion.
hadoop,org.apache.hadoop.yarn.server.resourcemanager.rmapp.attempt,TestRMAppAttemptTransitions,testSubmittedToKilled,Missing assertion,The tool detected the smell in this test method because the test doesn't have any assertion.
hadoop,org.apache.hadoop.yarn.server.resourcemanager.rmapp.attempt,TestRMAppAttemptTransitions,testScheduledToKilled,Missing assertion,The tool detected the smell in this test method because the test doesn't have any assertion.
hadoop,org.apache.hadoop.yarn.server.resourcemanager.rmapp.attempt,TestRMAppAttemptTransitions,testAllocatedToKilled,Missing assertion,The tool detected the smell in this test method because the test doesn't have any assertion.
hadoop,org.apache.hadoop.yarn.server.resourcemanager.rmapp.attempt,TestRMAppAttemptTransitions,testAllocatedToFailed,Missing assertion,The tool detected the smell in this test method because the test doesn't have any assertion.
hadoop,org.apache.hadoop.yarn.server.resourcemanager.rmapp.attempt,TestRMAppAttemptTransitions,testRunningToFailed,Assertion roulette,The tool detected the smell in this test method because the test uses multiple assertion in the test. Total number of assertions in the test are: 8
hadoop,org.apache.hadoop.yarn.server.resourcemanager.rmapp.attempt,TestRMAppAttemptTransitions,testRunningToKilled,Assertion roulette,The tool detected the smell in this test method because the test uses multiple assertion in the test. Total number of assertions in the test are: 8
hadoop,org.apache.hadoop.yarn.server.resourcemanager.rmapp.attempt,TestRMAppAttemptTransitions,testUnregisterToKilledFinishing,Missing assertion,The tool detected the smell in this test method because the test doesn't have any assertion.
hadoop,org.apache.hadoop.yarn.server.resourcemanager.rmapp.attempt,TestRMAppAttemptTransitions,testTrackingUrlUnmanagedAM,Missing assertion,The tool detected the smell in this test method because the test doesn't have any assertion.
hadoop,org.apache.hadoop.yarn.server.resourcemanager.rmapp.attempt,TestRMAppAttemptTransitions,testEmptyTrackingUrlUnmanagedAM,Missing assertion,The tool detected the smell in this test method because the test doesn't have any assertion.
hadoop,org.apache.hadoop.yarn.server.resourcemanager.rmapp.attempt,TestRMAppAttemptTransitions,testNullTrackingUrlUnmanagedAM,Missing assertion,The tool detected the smell in this test method because the test doesn't have any assertion.
hadoop,org.apache.hadoop.yarn.server.resourcemanager.rmapp.attempt,TestRMAppAttemptTransitions,testManagedAMWithTrackingUrl,Missing assertion,The tool detected the smell in this test method because the test doesn't have any assertion.
hadoop,org.apache.hadoop.yarn.server.resourcemanager.rmapp.attempt,TestRMAppAttemptTransitions,testManagedAMWithEmptyTrackingUrl,Missing assertion,The tool detected the smell in this test method because the test doesn't have any assertion.
hadoop,org.apache.hadoop.yarn.server.resourcemanager.rmapp.attempt,TestRMAppAttemptTransitions,testManagedAMWithNullTrackingUrl,Missing assertion,The tool detected the smell in this test method because the test doesn't have any assertion.
hadoop,org.apache.hadoop.yarn.server.resourcemanager.rmapp.attempt,TestRMAppAttemptTransitions,testUnregisterToSuccessfulFinishing,Missing assertion,The tool detected the smell in this test method because the test doesn't have any assertion.
hadoop,org.apache.hadoop.yarn.server.resourcemanager.rmapp.attempt,TestRMAppAttemptTransitions,testFinishingKill,Missing assertion,The tool detected the smell in this test method because the test doesn't have any assertion.
hadoop,org.apache.hadoop.yarn.server.resourcemanager.rmapp.attempt,TestRMAppAttemptTransitions,testFinishingExpire,Missing assertion,The tool detected the smell in this test method because the test doesn't have any assertion.
hadoop,org.apache.hadoop.yarn.server.resourcemanager.rmapp.attempt,TestRMAppAttemptTransitions,testFinishingToFinishing,Missing assertion,The tool detected the smell in this test method because the test doesn't have any assertion.
hadoop,org.apache.hadoop.yarn.server.resourcemanager.rmapp.attempt,TestRMAppAttemptTransitions,testSuccessfulFinishingToFinished,Missing assertion,The tool detected the smell in this test method because the test doesn't have any assertion.
hadoop,org.apache.hadoop.yarn.server.resourcemanager.rmapp.attempt,TestRMAppAttemptTransitions,testFinalSavingToFinishedWithContainerFinished,Assertion roulette,The tool detected the smell in this test method because the test uses multiple assertion in the test. Total number of assertions in the test are: 2
hadoop,org.apache.hadoop.yarn.server.resourcemanager.rmapp.attempt,TestRMAppAttemptTransitions,testFinalSavingToFinishedWithExpire,Assertion roulette,The tool detected the smell in this test method because the test uses multiple assertion in the test. Total number of assertions in the test are: 2
hadoop,org.apache.hadoop.yarn.server.resourcemanager.rmapp.attempt,TestRMAppAttemptTransitions,testGetClientToken,Assertion roulette,The tool detected the smell in this test method because the test uses multiple assertion in the test. Total number of assertions in the test are: 6
hadoop,org.apache.hadoop.yarn.server.resourcemanager.rmapp.attempt,TestRMAppAttemptTransitions,testFailedToFailed,Assertion roulette,The tool detected the smell in this test method because the test uses multiple assertion in the test. Total number of assertions in the test are: 5
hadoop,org.apache.hadoop.yarn.server.resourcemanager.rmapp.attempt,TestRMAppAttemptTransitions,testContainersCleanupForLastAttempt,Assertion roulette,The tool detected the smell in this test method because the test uses multiple assertion in the test. Total number of assertions in the test are: 2
hadoop,org.apache.hadoop.yarn.server.resourcemanager.recovery,TestZKRMStateStore,testFencing,Assertion roulette,The tool detected the smell in this test method because the test uses multiple assertion in the test. Total number of assertions in the test are: 6
hadoop,org.apache.hadoop.yarn.server.resourcemanager.webapp,TestRMWebApp,testView,Missing assertion,The tool detected the smell in this test method because the test doesn't have any assertion.
hadoop,org.apache.hadoop.yarn.server.resourcemanager.webapp,TestRMWebApp,testView,Exceptional handling,The tool detected the smell in this test method because the test throws exception(s) from test (rather than using assertThrows method or expected annotation)
hadoop,org.apache.hadoop.yarn.server.resourcemanager.webapp,TestRMWebApp,testNodesPage,Missing assertion,The tool detected the smell in this test method because the test doesn't have any assertion.
hadoop,org.apache.hadoop.yarn.server.resourcemanager.webapp,TestRMWebApp,testNodesPage,Exceptional handling,The tool detected the smell in this test method because the test throws exception(s) from test (rather than using assertThrows method or expected annotation)
hadoop,org.apache.hadoop.yarn.server.resourcemanager.webapp,TestRMWebServicesCapacitySched,testClusterSchedulerXML,Assertion roulette,The tool detected the smell in this test method because the test uses multiple assertion in the test. Total number of assertions in the test are: 3
