Project Name,Package Name,Type Name,Testability Smell,Cause of the Smell
hadoop,org.apache.hadoop.yarn.lib,TestZKClient,Global State,The tool detected the smell in this class because the class declares global variables. The detected global variables are: CONNECTION_TIMEOUT (42)
hadoop,org.apache.hadoop.yarn,TestResourceTrackerPBClientImpl,Global State,The tool detected the smell in this class because the class declares global variables. The detected global variables are: exception (123)
hadoop,org.apache.hadoop.yarn,TestResourceTrackerPBClientImpl,Excessive Dependency,The tool detected the smell in this class because the class depends on too many dependencies. The total number of dependencies is: 9
hadoop,org.apache.hadoop.yarn,TestResourceTrackerPBClientImpl.ResourceTrackerTestImpl,Global State,The tool detected the smell in this class because the class can be accessed as a `global` state.
hadoop,org.apache.hadoop.yarn,TestResourceTrackerPBClientImpl.ResourceTrackerTestImpl,Global State,The tool detected the smell in this class because the class declares global variables. The detected global variables are: exception (123)
hadoop,org.apache.hadoop.yarn,TestYarnServerApiClasses,Excessive Dependency,The tool detected the smell in this class because the class depends on too many dependencies. The total number of dependencies is: 20
hadoop,org.apache.hadoop.yarn,TestRPC,Excessive Dependency,The tool detected the smell in this class because the class depends on too many dependencies. The total number of dependencies is: 29
hadoop,org.apache.hadoop.yarn,TestContainerLaunchRPC,Excessive Dependency,The tool detected the smell in this class because the class depends on too many dependencies. The total number of dependencies is: 20
hadoop,org.apache.hadoop.yarn.server,TestDiskFailures,Excessive Dependency,The tool detected the smell in this class because the class depends on too many dependencies. The total number of dependencies is: 9
hadoop,org.apache.hadoop.yarn.server,MiniYARNCluster,Excessive Dependency,The tool detected the smell in this class because the class depends on too many dependencies. The total number of dependencies is: 12
hadoop,org.apache.hadoop.yarn.server,TestContainerManagerSecurity,Excessive Dependency,The tool detected the smell in this class because the class depends on too many dependencies. The total number of dependencies is: 31
hadoop,org.apache.hadoop.yarn.server,TestRMNMSecretKeys,Excessive Dependency,The tool detected the smell in this class because the class depends on too many dependencies. The total number of dependencies is: 9
hadoop,org.apache.hadoop.yarn.server.utils,BuilderUtils,Excessive Dependency,The tool detected the smell in this class because the class depends on too many dependencies. The total number of dependencies is: 32
hadoop,org.apache.hadoop.yarn.server.utils,BuilderUtils.ApplicationIdComparator,Global State,The tool detected the smell in this class because the class can be accessed as a `global` state.
hadoop,org.apache.hadoop.yarn.server.utils,BuilderUtils.ContainerIdComparator,Global State,The tool detected the smell in this class because the class can be accessed as a `global` state.
hadoop,org.apache.hadoop.yarn.server.api.impl.pb.service,ResourceManagerAdministrationProtocolPBServiceImpl,Excessive Dependency,The tool detected the smell in this class because the class depends on too many dependencies. The total number of dependencies is: 15
hadoop,org.apache.hadoop.yarn.server.api.impl.pb.client,ResourceManagerAdministrationProtocolPBClientImpl,Excessive Dependency,The tool detected the smell in this class because the class depends on too many dependencies. The total number of dependencies is: 13
hadoop,org.apache.hadoop.yarn.server.webproxy,TestWebAppProxyServlet.TestServlet,Global State,The tool detected the smell in this class because the class can be accessed as a `global` state.
hadoop,org.apache.hadoop.yarn.server.webproxy,WebAppProxy,Excessive Dependency,The tool detected the smell in this class because the class depends on too many dependencies. The total number of dependencies is: 10
hadoop,org.apache.hadoop.yarn.server.webproxy,AppReportFetcher,Excessive Dependency,The tool detected the smell in this class because the class depends on too many dependencies. The total number of dependencies is: 8
hadoop,org.apache.hadoop.yarn.server.webproxy,WebAppProxyServlet,Excessive Dependency,The tool detected the smell in this class because the class depends on too many dependencies. The total number of dependencies is: 11
hadoop,org.apache.hadoop.yarn.server.nodemanager,TestEventFlow,Excessive Dependency,The tool detected the smell in this class because the class depends on too many dependencies. The total number of dependencies is: 24
hadoop,org.apache.hadoop.yarn.server.nodemanager,TestDefaultContainerExecutor,Excessive Dependency,The tool detected the smell in this class because the class depends on too many dependencies. The total number of dependencies is: 9
hadoop,org.apache.hadoop.yarn.server.nodemanager,DummyContainerManager,Excessive Dependency,The tool detected the smell in this class because the class depends on too many dependencies. The total number of dependencies is: 22
hadoop,org.apache.hadoop.yarn.server.nodemanager,TestNodeManagerReboot,Excessive Dependency,The tool detected the smell in this class because the class depends on too many dependencies. The total number of dependencies is: 25
hadoop,org.apache.hadoop.yarn.server.nodemanager,TestLinuxContainerExecutor,Excessive Dependency,The tool detected the smell in this class because the class depends on too many dependencies. The total number of dependencies is: 13
hadoop,org.apache.hadoop.yarn.server.nodemanager,TestDirectoryCollection,Excessive Dependency,The tool detected the smell in this class because the class depends on too many dependencies. The total number of dependencies is: 8
hadoop,org.apache.hadoop.yarn.server.nodemanager,TestNodeManagerShutdown,Excessive Dependency,The tool detected the smell in this class because the class depends on too many dependencies. The total number of dependencies is: 30
hadoop,org.apache.hadoop.yarn.server.nodemanager,TestNodeStatusUpdater,Excessive Dependency,The tool detected the smell in this class because the class depends on too many dependencies. The total number of dependencies is: 26
hadoop,org.apache.hadoop.yarn.server.nodemanager,TestLinuxContainerExecutorWithMocks,Excessive Dependency,The tool detected the smell in this class because the class depends on too many dependencies. The total number of dependencies is: 11
hadoop,org.apache.hadoop.yarn.server.nodemanager,TestNodeManager.InvalidContainerExecutor,Global State,The tool detected the smell in this class because the class can be accessed as a `global` state.
hadoop,org.apache.hadoop.yarn.server.nodemanager,TestNodeHealthService,Excessive Dependency,The tool detected the smell in this class because the class depends on too many dependencies. The total number of dependencies is: 10
hadoop,org.apache.hadoop.yarn.server.nodemanager,ContainerExecutor,Excessive Dependency,The tool detected the smell in this class because the class depends on too many dependencies. The total number of dependencies is: 8
hadoop,org.apache.hadoop.yarn.server.nodemanager,ContainerExecutor.DelayedProcessKiller,Global State,The tool detected the smell in this class because the class can be accessed as a `global` state.
hadoop,org.apache.hadoop.yarn.server.nodemanager,LinuxContainerExecutor,Excessive Dependency,The tool detected the smell in this class because the class depends on too many dependencies. The total number of dependencies is: 12
hadoop,org.apache.hadoop.yarn.server.nodemanager,CMgrCompletedAppsEvent.Reason,Global State,The tool detected the smell in this class because the class can be accessed as a `global` state.
hadoop,org.apache.hadoop.yarn.server.nodemanager,NodeStatusUpdaterImpl,Excessive Dependency,The tool detected the smell in this class because the class depends on too many dependencies. The total number of dependencies is: 31
hadoop,org.apache.hadoop.yarn.server.nodemanager,NodeManager,Excessive Dependency,The tool detected the smell in this class because the class depends on too many dependencies. The total number of dependencies is: 31
hadoop,org.apache.hadoop.yarn.server.nodemanager,NodeManager.NMContext,Global State,The tool detected the smell in this class because the class can be accessed as a `global` state.
