Project Name,Package Name,Type Name,Method Name,LOC,CC,PC,Line no,IsTest,Main prod class tested,Production classes tested
hadoop,org.apache.hadoop.mapreduce,Cluster,getAllJobs,3,1,0,274,0,org.apache.hadoop.mapreduce.Cluster,org.apache.hadoop.mapreduce.Cluster
hadoop,org.apache.hadoop.mapreduce,Cluster,getAllJobStatuses,3,1,0,287,0,,
hadoop,org.apache.hadoop.mapreduce,Cluster,getSystemDir,6,2,0,297,0,,
hadoop,org.apache.hadoop.mapreduce,Cluster,getStagingAreaDir,6,2,0,310,0,,
hadoop,org.apache.hadoop.mapreduce,Cluster,getJobHistoryUrl,6,2,1,323,0,,
hadoop,org.apache.hadoop.mapreduce,Cluster,getQueueAclsForCurrentUser,3,1,0,341,0,,
hadoop,org.apache.hadoop.mapreduce,Cluster,getRootQueues,3,1,0,351,0,,
hadoop,org.apache.hadoop.mapreduce,Cluster,getChildQueues,3,1,1,360,0,,
hadoop,org.apache.hadoop.mapreduce,Cluster,getJobTrackerStatus,3,1,0,371,0,,
hadoop,org.apache.hadoop.mapreduce,Cluster,getTaskTrackerExpiryInterval,3,1,0,383,0,,
hadoop,org.apache.hadoop.mapreduce,Cluster,getDelegationToken,3,1,1,392,0,,
hadoop,org.apache.hadoop.mapreduce,Cluster,renewDelegationToken,3,1,1,404,0,org.apache.hadoop.mapreduce.Cluster,org.apache.hadoop.mapreduce.Cluster
hadoop,org.apache.hadoop.mapreduce,Cluster,cancelDelegationToken,3,1,1,418,0,org.apache.hadoop.mapreduce.Cluster,org.apache.hadoop.mapreduce.Cluster
hadoop,org.apache.hadoop.mapreduce,QueueState,QueueState,3,1,1,44,0,,
hadoop,org.apache.hadoop.mapreduce,QueueState,getStateName,3,1,0,48,0,,
hadoop,org.apache.hadoop.mapreduce,QueueState,getState,7,2,1,55,0,,
hadoop,org.apache.hadoop.mapreduce,QueueState,toString,3,1,0,63,0,,
hadoop,org.apache.hadoop.mapreduce,TaskAttemptContext,getTaskAttemptID,0,1,0,32,0,,
hadoop,org.apache.hadoop.mapreduce,TaskAttemptContext,setStatus,0,1,1,37,0,,
hadoop,org.apache.hadoop.mapreduce,TaskAttemptContext,getStatus,0,1,0,42,0,,
hadoop,org.apache.hadoop.mapreduce,TaskAttemptContext,getProgress,0,1,0,48,0,,
hadoop,org.apache.hadoop.mapreduce,TaskAttemptContext,getCounter,0,1,1,55,0,,
hadoop,org.apache.hadoop.mapreduce,TaskAttemptContext,getCounter,0,1,2,62,0,,
hadoop,org.apache.hadoop.mapreduce,Reducer,setup,2,1,1,133,0,,
hadoop,org.apache.hadoop.mapreduce,Reducer,reduce,5,2,3,141,0,,
hadoop,org.apache.hadoop.mapreduce,Reducer,cleanup,2,1,1,154,0,,
hadoop,org.apache.hadoop.mapreduce,Reducer,run,15,3,1,162,0,org.apache.hadoop.mapreduce.Reducer,org.apache.hadoop.mapreduce.Reducer
hadoop,org.apache.hadoop.mapreduce,TaskReport,TaskReport,3,1,0,52,0,,
hadoop,org.apache.hadoop.mapreduce,TaskReport,TaskReport,10,1,8,56,0,,
hadoop,org.apache.hadoop.mapreduce,TaskReport,getTaskId,3,1,0,81,0,,
hadoop,org.apache.hadoop.mapreduce,TaskReport,getTaskID,3,1,0,86,0,,
hadoop,org.apache.hadoop.mapreduce,TaskReport,getProgress,3,1,0,91,0,,
hadoop,org.apache.hadoop.mapreduce,TaskReport,getState,3,1,0,94,0,,
hadoop,org.apache.hadoop.mapreduce,TaskReport,getDiagnostics,3,1,0,97,0,,
hadoop,org.apache.hadoop.mapreduce,TaskReport,getTaskCounters,3,1,0,100,0,,
hadoop,org.apache.hadoop.mapreduce,TaskReport,getCurrentStatus,3,1,0,103,0,,
hadoop,org.apache.hadoop.mapreduce,TaskReport,getFinishTime,3,1,0,108,0,,
hadoop,org.apache.hadoop.mapreduce,TaskReport,setFinishTime,3,1,1,116,0,,
hadoop,org.apache.hadoop.mapreduce,TaskReport,getStartTime,3,1,0,124,0,,
hadoop,org.apache.hadoop.mapreduce,TaskReport,setStartTime,3,1,1,132,0,,
hadoop,org.apache.hadoop.mapreduce,TaskReport,setSuccessfulAttemptId,3,1,1,139,0,,
hadoop,org.apache.hadoop.mapreduce,TaskReport,getSuccessfulTaskAttemptId,3,1,0,146,0,,
hadoop,org.apache.hadoop.mapreduce,TaskReport,setRunningTaskAttemptIds,3,1,1,153,0,,
hadoop,org.apache.hadoop.mapreduce,TaskReport,getRunningTaskAttemptIds,3,1,0,161,0,,
hadoop,org.apache.hadoop.mapreduce,TaskReport,equals,8,3,1,169,0,org.apache.hadoop.mapreduce.TaskReport,org.apache.hadoop.mapreduce.TaskReport
hadoop,org.apache.hadoop.mapreduce,TaskReport,hashCode,3,1,0,187,0,,
hadoop,org.apache.hadoop.mapreduce,TaskReport,write,21,4,1,196,0,,
hadoop,org.apache.hadoop.mapreduce,TaskReport,readFields,22,4,1,217,0,,
hadoop,org.apache.hadoop.mapreduce,JobResourceUploader,JobResourceUploader,3,1,1,45,0,,
hadoop,org.apache.hadoop.mapreduce,JobResourceUploader,uploadFiles,92,12,2,49,0,org.apache.hadoop.mapreduce.JobResourceUploader,org.apache.hadoop.mapreduce.JobResourceUploader
hadoop,org.apache.hadoop.mapreduce,JobResourceUploader,copyRemoteFiles,11,2,4,187,0,org.apache.hadoop.mapreduce.JobResourceUploader,org.apache.hadoop.mapreduce.JobResourceUploader
hadoop,org.apache.hadoop.mapreduce,JobResourceUploader,compareFs,34,8,2,211,0,,
hadoop,org.apache.hadoop.mapreduce,JobResourceUploader,copyJar,5,1,3,244,0,,
hadoop,org.apache.hadoop.mapreduce,JobResourceUploader,addLog4jToDistributedCache,8,2,2,252,0,org.apache.hadoop.mapreduce.JobResourceUploader,org.apache.hadoop.mapreduce.JobResourceUploader
hadoop,org.apache.hadoop.mapreduce,JobResourceUploader,getPathURI,12,3,2,263,0,,
hadoop,org.apache.hadoop.mapreduce,JobResourceUploader,copyLog4jPropertyFile,23,3,3,279,0,org.apache.hadoop.mapreduce.JobResourceUploader,org.apache.hadoop.mapreduce.JobResourceUploader
hadoop,org.apache.hadoop.mapreduce,JobResourceUploader,validateFilePath,32,6,2,313,0,,
hadoop,org.apache.hadoop.mapreduce,JobACL,JobACL,3,1,1,43,0,,
hadoop,org.apache.hadoop.mapreduce,JobACL,getAclName,3,1,0,47,0,,
hadoop,org.apache.hadoop.mapreduce,Counter,setDisplayName,0,1,1,40,0,,
hadoop,org.apache.hadoop.mapreduce,Counter,getName,0,1,0,48,0,,
hadoop,org.apache.hadoop.mapreduce,Counter,getDisplayName,0,1,0,53,0,,
hadoop,org.apache.hadoop.mapreduce,Counter,getValue,0,1,0,59,0,,
hadoop,org.apache.hadoop.mapreduce,Counter,setValue,0,1,1,65,0,,
hadoop,org.apache.hadoop.mapreduce,Counter,increment,0,1,1,71,0,,
hadoop,org.apache.hadoop.mapreduce,Counter,getUnderlyingCounter,0,1,0,77,0,,
hadoop,org.apache.hadoop.mapreduce,JobStatus,newInstance,3,1,0,48,0,,
hadoop,org.apache.hadoop.mapreduce,JobStatus,JobStatus,2,1,0,103,0,,
hadoop,org.apache.hadoop.mapreduce,JobStatus,JobStatus,3,1,11,108,0,,
hadoop,org.apache.hadoop.mapreduce,JobStatus,JobStatus,3,1,12,130,0,,
hadoop,org.apache.hadoop.mapreduce,JobStatus,JobStatus,18,2,13,154,0,,
hadoop,org.apache.hadoop.mapreduce,JobStatus,setMapProgress,3,1,1,194,0,,
hadoop,org.apache.hadoop.mapreduce,JobStatus,setCleanupProgress,3,1,1,202,0,,
hadoop,org.apache.hadoop.mapreduce,JobStatus,setSetupProgress,3,1,1,210,0,,
hadoop,org.apache.hadoop.mapreduce,JobStatus,setReduceProgress,3,1,1,218,0,,
hadoop,org.apache.hadoop.mapreduce,JobStatus,setPriority,6,2,1,226,0,,
hadoop,org.apache.hadoop.mapreduce,JobStatus,setFinishTime,3,1,1,237,0,,
hadoop,org.apache.hadoop.mapreduce,JobStatus,setHistoryFile,3,1,1,245,0,,
hadoop,org.apache.hadoop.mapreduce,JobStatus,setTrackingUrl,3,1,1,252,0,,
hadoop,org.apache.hadoop.mapreduce,JobStatus,setRetired,3,1,0,259,0,,
hadoop,org.apache.hadoop.mapreduce,JobStatus,setState,3,1,1,266,0,,
hadoop,org.apache.hadoop.mapreduce,JobStatus,setStartTime,3,1,1,273,0,,
hadoop,org.apache.hadoop.mapreduce,JobStatus,setUsername,3,1,1,281,0,,
hadoop,org.apache.hadoop.mapreduce,JobStatus,setSchedulingInfo,3,1,1,288,0,,
hadoop,org.apache.hadoop.mapreduce,JobStatus,setJobACLs,3,1,1,297,0,,
hadoop,org.apache.hadoop.mapreduce,JobStatus,setQueue,3,1,1,306,0,,
hadoop,org.apache.hadoop.mapreduce,JobStatus,setFailureInfo,3,1,1,314,0,,
hadoop,org.apache.hadoop.mapreduce,JobStatus,getQueue,3,1,0,322,0,,
hadoop,org.apache.hadoop.mapreduce,JobStatus,getMapProgress,3,1,0,330,0,,
hadoop,org.apache.hadoop.mapreduce,JobStatus,getCleanupProgress,3,1,0,335,0,,
hadoop,org.apache.hadoop.mapreduce,JobStatus,getSetupProgress,3,1,0,340,0,,
hadoop,org.apache.hadoop.mapreduce,JobStatus,getReduceProgress,3,1,0,345,0,,
hadoop,org.apache.hadoop.mapreduce,JobStatus,getState,3,1,0,350,0,,
hadoop,org.apache.hadoop.mapreduce,JobStatus,getStartTime,3,1,0,355,0,,
hadoop,org.apache.hadoop.mapreduce,JobStatus,clone,8,1,0,360,0,,
hadoop,org.apache.hadoop.mapreduce,JobStatus,getJobID,3,1,0,370,0,,
hadoop,org.apache.hadoop.mapreduce,JobStatus,getUsername,3,1,0,375,0,,
hadoop,org.apache.hadoop.mapreduce,JobStatus,getSchedulingInfo,3,1,0,380,0,,
hadoop,org.apache.hadoop.mapreduce,JobStatus,getJobACLs,3,1,0,388,0,,
hadoop,org.apache.hadoop.mapreduce,JobStatus,getPriority,3,1,0,397,0,,
hadoop,org.apache.hadoop.mapreduce,JobStatus,getFailureInfo,3,1,0,403,0,,
hadoop,org.apache.hadoop.mapreduce,JobStatus,isJobComplete,3,1,0,412,0,,
hadoop,org.apache.hadoop.mapreduce,JobStatus,write,24,2,1,424,0,,
hadoop,org.apache.hadoop.mapreduce,JobStatus,readFields,27,2,1,451,0,,
hadoop,org.apache.hadoop.mapreduce,JobStatus,getJobName,3,1,0,481,0,,
hadoop,org.apache.hadoop.mapreduce,JobStatus,getJobFile,3,1,0,488,0,,
hadoop,org.apache.hadoop.mapreduce,JobStatus,getTrackingUrl,3,1,0,495,0,,
hadoop,org.apache.hadoop.mapreduce,JobStatus,getFinishTime,3,1,0,502,0,,
hadoop,org.apache.hadoop.mapreduce,JobStatus,isRetired,3,1,0,509,0,,
hadoop,org.apache.hadoop.mapreduce,JobStatus,getHistoryFile,3,1,0,516,0,,
hadoop,org.apache.hadoop.mapreduce,JobStatus,getNumUsedSlots,3,1,0,524,0,,
hadoop,org.apache.hadoop.mapreduce,JobStatus,setNumUsedSlots,3,1,1,531,0,,
hadoop,org.apache.hadoop.mapreduce,JobStatus,getNumReservedSlots,3,1,0,538,0,,
hadoop,org.apache.hadoop.mapreduce,JobStatus,setNumReservedSlots,3,1,1,545,0,,
hadoop,org.apache.hadoop.mapreduce,JobStatus,getUsedMem,3,1,0,552,0,,
hadoop,org.apache.hadoop.mapreduce,JobStatus,setUsedMem,3,1,1,559,0,,
hadoop,org.apache.hadoop.mapreduce,JobStatus,getReservedMem,3,1,0,566,0,,
hadoop,org.apache.hadoop.mapreduce,JobStatus,setReservedMem,3,1,1,573,0,,
hadoop,org.apache.hadoop.mapreduce,JobStatus,getNeededMem,3,1,0,580,0,,
hadoop,org.apache.hadoop.mapreduce,JobStatus,setNeededMem,3,1,1,587,0,,
hadoop,org.apache.hadoop.mapreduce,JobStatus,isUber,3,1,0,594,0,,
hadoop,org.apache.hadoop.mapreduce,JobStatus,setUber,3,1,1,602,0,,
hadoop,org.apache.hadoop.mapreduce,JobStatus,toString,20,1,0,610,0,,
hadoop,org.apache.hadoop.mapreduce,MarkableIterator,MarkableIterator,6,2,1,39,0,,
hadoop,org.apache.hadoop.mapreduce,MarkableIterator,mark,3,1,0,50,0,,
hadoop,org.apache.hadoop.mapreduce,MarkableIterator,reset,3,1,0,55,0,,
hadoop,org.apache.hadoop.mapreduce,MarkableIterator,clearMark,3,1,0,60,0,,
hadoop,org.apache.hadoop.mapreduce,MarkableIterator,hasNext,3,1,0,65,0,,
hadoop,org.apache.hadoop.mapreduce,MarkableIterator,next,3,1,0,70,0,,
hadoop,org.apache.hadoop.mapreduce,MarkableIterator,remove,3,1,0,75,0,,
hadoop,org.apache.hadoop.mapreduce,JobSubmissionFiles,getJobSplitFile,3,1,1,49,0,,
hadoop,org.apache.hadoop.mapreduce,JobSubmissionFiles,getJobSplitMetaFile,3,1,1,53,0,,
hadoop,org.apache.hadoop.mapreduce,JobSubmissionFiles,getJobConfPath,3,1,1,57,0,,
hadoop,org.apache.hadoop.mapreduce,JobSubmissionFiles,getJobJar,3,1,1,64,0,,
hadoop,org.apache.hadoop.mapreduce,JobSubmissionFiles,getJobDistCacheFiles,3,1,1,71,0,,
hadoop,org.apache.hadoop.mapreduce,JobSubmissionFiles,getJobLog4jFile,3,1,1,79,0,,
hadoop,org.apache.hadoop.mapreduce,JobSubmissionFiles,getJobDistCacheArchives,3,1,1,86,0,,
hadoop,org.apache.hadoop.mapreduce,JobSubmissionFiles,getJobDistCacheLibjars,3,1,1,93,0,,
hadoop,org.apache.hadoop.mapreduce,JobSubmissionFiles,getStagingDir,24,4,2,101,0,,
hadoop,org.apache.hadoop.mapreduce,ClusterMetrics,ClusterMetrics,2,1,0,75,0,,
hadoop,org.apache.hadoop.mapreduce,ClusterMetrics,ClusterMetrics,3,1,12,78,0,,
hadoop,org.apache.hadoop.mapreduce,ClusterMetrics,ClusterMetrics,15,1,13,89,0,,
hadoop,org.apache.hadoop.mapreduce,ClusterMetrics,getRunningMaps,3,1,0,109,0,,
hadoop,org.apache.hadoop.mapreduce,ClusterMetrics,getRunningReduces,3,1,0,118,0,,
hadoop,org.apache.hadoop.mapreduce,ClusterMetrics,getOccupiedMapSlots,3,1,0,127,0,,
hadoop,org.apache.hadoop.mapreduce,ClusterMetrics,getOccupiedReduceSlots,3,1,0,136,0,,
hadoop,org.apache.hadoop.mapreduce,ClusterMetrics,getReservedMapSlots,3,1,0,145,0,,
hadoop,org.apache.hadoop.mapreduce,ClusterMetrics,getReservedReduceSlots,3,1,0,154,0,,
hadoop,org.apache.hadoop.mapreduce,ClusterMetrics,getMapSlotCapacity,3,1,0,163,0,,
hadoop,org.apache.hadoop.mapreduce,ClusterMetrics,getReduceSlotCapacity,3,1,0,172,0,,
hadoop,org.apache.hadoop.mapreduce,ClusterMetrics,getTotalJobSubmissions,3,1,0,181,0,,
hadoop,org.apache.hadoop.mapreduce,ClusterMetrics,getTaskTrackerCount,3,1,0,190,0,,
hadoop,org.apache.hadoop.mapreduce,ClusterMetrics,getBlackListedTaskTrackerCount,3,1,0,199,0,,
hadoop,org.apache.hadoop.mapreduce,ClusterMetrics,getGrayListedTaskTrackerCount,3,1,0,208,0,,
hadoop,org.apache.hadoop.mapreduce,ClusterMetrics,getDecommissionedTaskTrackerCount,3,1,0,217,0,,
hadoop,org.apache.hadoop.mapreduce,ClusterMetrics,readFields,15,1,1,226,0,,
hadoop,org.apache.hadoop.mapreduce,ClusterMetrics,write,15,1,1,243,0,,
hadoop,org.apache.hadoop.mapreduce,JobID,JobID,4,1,2,65,0,,
hadoop,org.apache.hadoop.mapreduce,JobID,JobID,3,1,0,75,0,,
hadoop,org.apache.hadoop.mapreduce,JobID,getJtIdentifier,3,1,0,79,0,,
hadoop,org.apache.hadoop.mapreduce,JobID,equals,5,2,1,83,0,,
hadoop,org.apache.hadoop.mapreduce,JobID,compareTo,8,2,1,92,0,,
hadoop,org.apache.hadoop.mapreduce,JobID,appendTo,7,1,1,103,0,,
hadoop,org.apache.hadoop.mapreduce,JobID,hashCode,3,1,0,117,0,,
hadoop,org.apache.hadoop.mapreduce,JobID,toString,3,1,0,122,0,org.apache.hadoop.mapreduce.JobID,org.apache.hadoop.mapreduce.JobID
hadoop,org.apache.hadoop.mapreduce,JobID,readFields,4,1,1,127,0,,
hadoop,org.apache.hadoop.mapreduce,JobID,write,4,1,1,133,0,,
hadoop,org.apache.hadoop.mapreduce,JobID,forName,14,4,1,139,0,,
hadoop,org.apache.hadoop.mapreduce,QueueInfo,QueueInfo,5,1,0,58,0,,
hadoop,org.apache.hadoop.mapreduce,QueueInfo,QueueInfo,5,1,2,69,0,,
hadoop,org.apache.hadoop.mapreduce,QueueInfo,QueueInfo,5,1,4,83,0,,
hadoop,org.apache.hadoop.mapreduce,QueueInfo,setQueueName,3,1,1,97,0,,
hadoop,org.apache.hadoop.mapreduce,QueueInfo,getQueueName,3,1,0,106,0,,
hadoop,org.apache.hadoop.mapreduce,QueueInfo,setSchedulingInfo,3,1,1,115,0,,
hadoop,org.apache.hadoop.mapreduce,QueueInfo,getSchedulingInfo,8,2,0,124,0,,
hadoop,org.apache.hadoop.mapreduce,QueueInfo,setState,3,1,1,138,0,,
hadoop,org.apache.hadoop.mapreduce,QueueInfo,getState,3,1,0,146,0,,
hadoop,org.apache.hadoop.mapreduce,QueueInfo,setJobStatuses,3,1,1,154,0,,
hadoop,org.apache.hadoop.mapreduce,QueueInfo,getQueueChildren,3,1,0,158,0,,
hadoop,org.apache.hadoop.mapreduce,QueueInfo,setQueueChildren,3,1,1,167,0,,
hadoop,org.apache.hadoop.mapreduce,QueueInfo,getProperties,3,1,0,171,0,,
hadoop,org.apache.hadoop.mapreduce,QueueInfo,setProperties,3,1,1,180,0,,
hadoop,org.apache.hadoop.mapreduce,QueueInfo,getJobStatuses,3,1,0,184,0,,
hadoop,org.apache.hadoop.mapreduce,QueueInfo,readFields,18,3,1,192,0,org.apache.hadoop.mapreduce.QueueInfo,org.apache.hadoop.mapreduce.QueueInfo
hadoop,org.apache.hadoop.mapreduce,QueueInfo,write,18,4,1,212,0,org.apache.hadoop.mapreduce.QueueInfo,org.apache.hadoop.mapreduce.QueueInfo
hadoop,org.apache.hadoop.mapreduce,Partitioner,getPartition,0,1,3,44,0,,
hadoop,org.apache.hadoop.mapreduce,TaskID,TaskID,8,2,3,69,0,,
hadoop,org.apache.hadoop.mapreduce,TaskID,TaskID,3,1,4,84,0,,
hadoop,org.apache.hadoop.mapreduce,TaskID,TaskID,3,1,3,95,0,,
hadoop,org.apache.hadoop.mapreduce,TaskID,TaskID,3,1,4,106,0,,
hadoop,org.apache.hadoop.mapreduce,TaskID,TaskID,3,1,0,118,0,,
hadoop,org.apache.hadoop.mapreduce,TaskID,getJobID,3,1,0,122,0,,
hadoop,org.apache.hadoop.mapreduce,TaskID,isMap,3,1,0,127,0,,
hadoop,org.apache.hadoop.mapreduce,TaskID,getTaskType,3,1,0,133,0,,
hadoop,org.apache.hadoop.mapreduce,TaskID,equals,5,2,1,140,0,,
hadoop,org.apache.hadoop.mapreduce,TaskID,compareTo,13,3,1,149,0,,
hadoop,org.apache.hadoop.mapreduce,TaskID,toString,3,1,0,165,0,org.apache.hadoop.mapreduce.TaskID,org.apache.hadoop.mapreduce.TaskID
hadoop,org.apache.hadoop.mapreduce,TaskID,appendTo,3,1,1,170,0,,
hadoop,org.apache.hadoop.mapreduce,TaskID,hashCode,3,1,0,183,0,,
hadoop,org.apache.hadoop.mapreduce,TaskID,readFields,5,1,1,188,0,,
hadoop,org.apache.hadoop.mapreduce,TaskID,write,5,1,1,195,0,,
hadoop,org.apache.hadoop.mapreduce,TaskID,forName,23,6,1,202,0,,
hadoop,org.apache.hadoop.mapreduce,TaskID,getRepresentingCharacter,3,1,1,235,0,,
hadoop,org.apache.hadoop.mapreduce,TaskID,getTaskType,3,1,1,243,0,,
hadoop,org.apache.hadoop.mapreduce,TaskID,getAllTaskTypes,3,1,0,252,0,,
hadoop,org.apache.hadoop.mapreduce,TaskAttemptID,TaskAttemptID,7,2,2,54,0,,
hadoop,org.apache.hadoop.mapreduce,TaskAttemptID,TaskAttemptID,3,1,5,67,0,,
hadoop,org.apache.hadoop.mapreduce,TaskAttemptID,TaskAttemptID,3,1,5,80,0,,
hadoop,org.apache.hadoop.mapreduce,TaskAttemptID,TaskAttemptID,3,1,0,94,0,,
hadoop,org.apache.hadoop.mapreduce,TaskAttemptID,getJobID,3,1,0,98,0,,
hadoop,org.apache.hadoop.mapreduce,TaskAttemptID,getTaskID,3,1,0,103,0,,
hadoop,org.apache.hadoop.mapreduce,TaskAttemptID,isMap,3,1,0,108,0,,
hadoop,org.apache.hadoop.mapreduce,TaskAttemptID,getTaskType,3,1,0,114,0,,
hadoop,org.apache.hadoop.mapreduce,TaskAttemptID,equals,5,2,1,118,0,,
