Project Name,Package Name,Type Name,Method Name,Implementation Smell,Cause of the Smell,Method start line no
hadoop,org.apache.hadoop.hdfs.server.blockmanagement,TestReplicationPolicy,testChooseTargetWithHalfStaleNodes,Magic Number,The method contains a magic number: 3,544
hadoop,org.apache.hadoop.hdfs.server.blockmanagement,TestReplicationPolicy,testChooseTargetWithHalfStaleNodes,Magic Number,The method contains a magic number: 5,544
hadoop,org.apache.hadoop.hdfs.server.blockmanagement,TestReplicationPolicy,testChooseTargetWithHalfStaleNodes,Magic Number,The method contains a magic number: 3,544
hadoop,org.apache.hadoop.hdfs.server.blockmanagement,TestReplicationPolicy,testChooseTargetWithMoreThanHalfStaleNodes,Long Statement,The length of the statement "MiniDFSCluster miniCluster=new MiniDFSCluster.Builder(conf).racks(racks).hosts(hosts).numDataNodes(hosts.length).build();" is 121.,594
hadoop,org.apache.hadoop.hdfs.server.blockmanagement,TestReplicationPolicy,testChooseTargetWithMoreThanHalfStaleNodes,Long Statement,The length of the statement "miniCluster.getNameNode().getNamesystem().getBlockManager().getDatanodeManager().getDatanode(dn.getDatanodeId()).setLastUpdate(Time.now() - staleInterval - 1);" is 159.,594
hadoop,org.apache.hadoop.hdfs.server.blockmanagement,TestReplicationPolicy,testChooseTargetWithMoreThanHalfStaleNodes,Long Statement,The length of the statement "assertTrue(miniCluster.getNameNode().getNamesystem().getBlockManager().getDatanodeManager().shouldAvoidStaleDataNodesForWrite());" is 129.,594
hadoop,org.apache.hadoop.hdfs.server.blockmanagement,TestReplicationPolicy,testChooseTargetWithMoreThanHalfStaleNodes,Long Statement,The length of the statement "DatanodeDescriptor staleNodeInfo=miniCluster.getNameNode().getNamesystem().getBlockManager().getDatanodeManager().getDatanode(miniCluster.getDataNodes().get(0).getDatanodeId());" is 177.,594
hadoop,org.apache.hadoop.hdfs.server.blockmanagement,TestReplicationPolicy,testChooseTargetWithMoreThanHalfStaleNodes,Long Statement,The length of the statement "DatanodeStorageInfo[] targets=replicator.chooseTarget(filename`3`staleNodeInfo`new ArrayList<DatanodeStorageInfo>()`false`null`BLOCK_SIZE`TestBlockStoragePolicy.DEFAULT_STORAGE_POLICY);" is 185.,594
hadoop,org.apache.hadoop.hdfs.server.blockmanagement,TestReplicationPolicy,testChooseTargetWithMoreThanHalfStaleNodes,Long Statement,The length of the statement "miniCluster.getNameNode().getNamesystem().getBlockManager().getDatanodeManager().getDatanode(dn.getDatanodeId()).setLastUpdate(Time.now() - staleInterval - 1);" is 159.,594
hadoop,org.apache.hadoop.hdfs.server.blockmanagement,TestReplicationPolicy,testChooseTargetWithMoreThanHalfStaleNodes,Long Statement,The length of the statement "assertFalse(miniCluster.getNameNode().getNamesystem().getBlockManager().getDatanodeManager().shouldAvoidStaleDataNodesForWrite());" is 130.,594
hadoop,org.apache.hadoop.hdfs.server.blockmanagement,TestReplicationPolicy,testChooseTargetWithMoreThanHalfStaleNodes,Long Statement,The length of the statement "targets=replicator.chooseTarget(filename`3`staleNodeInfo`new ArrayList<DatanodeStorageInfo>()`false`null`BLOCK_SIZE`TestBlockStoragePolicy.DEFAULT_STORAGE_POLICY);" is 163.,594
hadoop,org.apache.hadoop.hdfs.server.blockmanagement,TestReplicationPolicy,testChooseTargetWithMoreThanHalfStaleNodes,Long Statement,The length of the statement "miniCluster.getNameNode().getNamesystem().getBlockManager().getDatanodeManager().getDatanode(dn.getDatanodeId()).setLastUpdate(Time.now());" is 139.,594
hadoop,org.apache.hadoop.hdfs.server.blockmanagement,TestReplicationPolicy,testChooseTargetWithMoreThanHalfStaleNodes,Long Statement,The length of the statement "assertTrue(miniCluster.getNameNode().getNamesystem().getBlockManager().getDatanodeManager().shouldAvoidStaleDataNodesForWrite());" is 129.,594
hadoop,org.apache.hadoop.hdfs.server.blockmanagement,TestReplicationPolicy,testChooseTargetWithMoreThanHalfStaleNodes,Magic Number,The method contains a magic number: 2,594
hadoop,org.apache.hadoop.hdfs.server.blockmanagement,TestReplicationPolicy,testChooseTargetWithMoreThanHalfStaleNodes,Magic Number,The method contains a magic number: 2,594
hadoop,org.apache.hadoop.hdfs.server.blockmanagement,TestReplicationPolicy,testChooseTargetWithMoreThanHalfStaleNodes,Magic Number,The method contains a magic number: 3,594
hadoop,org.apache.hadoop.hdfs.server.blockmanagement,TestReplicationPolicy,testChooseTargetWithMoreThanHalfStaleNodes,Magic Number,The method contains a magic number: 3,594
hadoop,org.apache.hadoop.hdfs.server.blockmanagement,TestReplicationPolicy,testChooseTargetWithMoreThanHalfStaleNodes,Magic Number,The method contains a magic number: 4,594
hadoop,org.apache.hadoop.hdfs.server.blockmanagement,TestReplicationPolicy,testChooseTargetWithMoreThanHalfStaleNodes,Magic Number,The method contains a magic number: 4,594
hadoop,org.apache.hadoop.hdfs.server.blockmanagement,TestReplicationPolicy,testChooseTargetWithMoreThanHalfStaleNodes,Magic Number,The method contains a magic number: 3,594
hadoop,org.apache.hadoop.hdfs.server.blockmanagement,TestReplicationPolicy,testChooseTargetWithMoreThanHalfStaleNodes,Magic Number,The method contains a magic number: 3,594
hadoop,org.apache.hadoop.hdfs.server.blockmanagement,TestReplicationPolicy,testChooseTargetWithMoreThanHalfStaleNodes,Magic Number,The method contains a magic number: 2,594
hadoop,org.apache.hadoop.hdfs.server.blockmanagement,TestReplicationPolicy,testChooseTargetWithMoreThanHalfStaleNodes,Magic Number,The method contains a magic number: 4,594
hadoop,org.apache.hadoop.hdfs.server.blockmanagement,TestReplicationPolicy,testChooseTargetWithMoreThanHalfStaleNodes,Magic Number,The method contains a magic number: 2,594
hadoop,org.apache.hadoop.hdfs.server.blockmanagement,TestReplicationPolicy,testChooseTargetWithMoreThanHalfStaleNodes,Magic Number,The method contains a magic number: 3,594
hadoop,org.apache.hadoop.hdfs.server.blockmanagement,TestReplicationPolicy,testChooseTargetWithMoreThanHalfStaleNodes,Magic Number,The method contains a magic number: 3,594
hadoop,org.apache.hadoop.hdfs.server.blockmanagement,TestReplicationPolicy,testRereplicate1,Magic Number,The method contains a magic number: 2,691
hadoop,org.apache.hadoop.hdfs.server.blockmanagement,TestReplicationPolicy,testRereplicate1,Magic Number,The method contains a magic number: 2,691
hadoop,org.apache.hadoop.hdfs.server.blockmanagement,TestReplicationPolicy,testRereplicate1,Magic Number,The method contains a magic number: 3,691
hadoop,org.apache.hadoop.hdfs.server.blockmanagement,TestReplicationPolicy,testRereplicate1,Magic Number,The method contains a magic number: 3,691
hadoop,org.apache.hadoop.hdfs.server.blockmanagement,TestReplicationPolicy,testRereplicate1,Magic Number,The method contains a magic number: 2,691
hadoop,org.apache.hadoop.hdfs.server.blockmanagement,TestReplicationPolicy,testRereplicate2,Magic Number,The method contains a magic number: 2,722
hadoop,org.apache.hadoop.hdfs.server.blockmanagement,TestReplicationPolicy,testRereplicate2,Magic Number,The method contains a magic number: 2,722
hadoop,org.apache.hadoop.hdfs.server.blockmanagement,TestReplicationPolicy,testRereplicate3,Magic Number,The method contains a magic number: 2,749
hadoop,org.apache.hadoop.hdfs.server.blockmanagement,TestReplicationPolicy,testRereplicate3,Magic Number,The method contains a magic number: 2,749
hadoop,org.apache.hadoop.hdfs.server.blockmanagement,TestReplicationPolicy,testRereplicate3,Magic Number,The method contains a magic number: 2,749
hadoop,org.apache.hadoop.hdfs.server.blockmanagement,TestReplicationPolicy,testRereplicate3,Magic Number,The method contains a magic number: 2,749
hadoop,org.apache.hadoop.hdfs.server.blockmanagement,TestReplicationPolicy,testRereplicate3,Magic Number,The method contains a magic number: 2,749
hadoop,org.apache.hadoop.hdfs.server.blockmanagement,TestReplicationPolicy,testRereplicate3,Magic Number,The method contains a magic number: 2,749
hadoop,org.apache.hadoop.hdfs.server.blockmanagement,TestReplicationPolicy,testRereplicate3,Magic Number,The method contains a magic number: 2,749
hadoop,org.apache.hadoop.hdfs.server.blockmanagement,TestReplicationPolicy,testRereplicate3,Magic Number,The method contains a magic number: 2,749
hadoop,org.apache.hadoop.hdfs.server.blockmanagement,TestReplicationPolicy,testRereplicate3,Magic Number,The method contains a magic number: 2,749
hadoop,org.apache.hadoop.hdfs.server.blockmanagement,TestReplicationPolicy,testRereplicate3,Magic Number,The method contains a magic number: 2,749
hadoop,org.apache.hadoop.hdfs.server.blockmanagement,TestReplicationPolicy,testReplicationWithPriority,Long Identifier,The length of the identifier DFS_NAMENODE_REPLICATION_INTERVAL is 33.,785
hadoop,org.apache.hadoop.hdfs.server.blockmanagement,TestReplicationPolicy,testReplicationWithPriority,Long Statement,The length of the statement "final UnderReplicatedBlocks neededReplications=cluster.getNameNode().getNamesystem().getBlockManager().neededReplications;" is 122.,785
hadoop,org.apache.hadoop.hdfs.server.blockmanagement,TestReplicationPolicy,testReplicationWithPriority,Long Statement,The length of the statement "assertFalse("Not able to clear the element from high priority list"`neededReplications.iterator(HIGH_PRIORITY).hasNext());" is 122.,785
hadoop,org.apache.hadoop.hdfs.server.blockmanagement,TestReplicationPolicy,testReplicationWithPriority,Magic Number,The method contains a magic number: 60000,785
hadoop,org.apache.hadoop.hdfs.server.blockmanagement,TestReplicationPolicy,testReplicationWithPriority,Magic Number,The method contains a magic number: 1000,785
hadoop,org.apache.hadoop.hdfs.server.blockmanagement,TestReplicationPolicy,testReplicationWithPriority,Magic Number,The method contains a magic number: 2,785
hadoop,org.apache.hadoop.hdfs.server.blockmanagement,TestReplicationPolicy,testReplicationWithPriority,Magic Number,The method contains a magic number: 100,785
hadoop,org.apache.hadoop.hdfs.server.blockmanagement,TestReplicationPolicy,testReplicationWithPriority,Magic Number,The method contains a magic number: 2,785
hadoop,org.apache.hadoop.hdfs.server.blockmanagement,TestReplicationPolicy,testReplicationWithPriority,Magic Number,The method contains a magic number: 3,785
hadoop,org.apache.hadoop.hdfs.server.blockmanagement,TestReplicationPolicy,testReplicationWithPriority,Magic Number,The method contains a magic number: 3,785
hadoop,org.apache.hadoop.hdfs.server.blockmanagement,TestReplicationPolicy,testChooseUnderReplicatedBlocks,Magic Number,The method contains a magic number: 5,824
hadoop,org.apache.hadoop.hdfs.server.blockmanagement,TestReplicationPolicy,testChooseUnderReplicatedBlocks,Magic Number,The method contains a magic number: 3,824
hadoop,org.apache.hadoop.hdfs.server.blockmanagement,TestReplicationPolicy,testChooseUnderReplicatedBlocks,Magic Number,The method contains a magic number: 2,824
hadoop,org.apache.hadoop.hdfs.server.blockmanagement,TestReplicationPolicy,testChooseUnderReplicatedBlocks,Magic Number,The method contains a magic number: 7,824
hadoop,org.apache.hadoop.hdfs.server.blockmanagement,TestReplicationPolicy,testChooseUnderReplicatedBlocks,Magic Number,The method contains a magic number: 6,824
hadoop,org.apache.hadoop.hdfs.server.blockmanagement,TestReplicationPolicy,testChooseUnderReplicatedBlocks,Magic Number,The method contains a magic number: 6,824
hadoop,org.apache.hadoop.hdfs.server.blockmanagement,TestReplicationPolicy,testChooseUnderReplicatedBlocks,Magic Number,The method contains a magic number: 5,824
hadoop,org.apache.hadoop.hdfs.server.blockmanagement,TestReplicationPolicy,testChooseUnderReplicatedBlocks,Magic Number,The method contains a magic number: 6,824
hadoop,org.apache.hadoop.hdfs.server.blockmanagement,TestReplicationPolicy,testChooseUnderReplicatedBlocks,Magic Number,The method contains a magic number: 3,824
hadoop,org.apache.hadoop.hdfs.server.blockmanagement,TestReplicationPolicy,testChooseUnderReplicatedBlocks,Magic Number,The method contains a magic number: 6,824
hadoop,org.apache.hadoop.hdfs.server.blockmanagement,TestReplicationPolicy,testChooseUnderReplicatedBlocks,Magic Number,The method contains a magic number: 5,824
hadoop,org.apache.hadoop.hdfs.server.blockmanagement,TestReplicationPolicy,testChooseUnderReplicatedBlocks,Magic Number,The method contains a magic number: 10,824
hadoop,org.apache.hadoop.hdfs.server.blockmanagement,TestReplicationPolicy,testChooseUnderReplicatedBlocks,Magic Number,The method contains a magic number: 4,824
hadoop,org.apache.hadoop.hdfs.server.blockmanagement,TestReplicationPolicy,testChooseUnderReplicatedBlocks,Magic Number,The method contains a magic number: 5,824
hadoop,org.apache.hadoop.hdfs.server.blockmanagement,TestReplicationPolicy,testChooseUnderReplicatedBlocks,Magic Number,The method contains a magic number: 3,824
hadoop,org.apache.hadoop.hdfs.server.blockmanagement,TestReplicationPolicy,testChooseUnderReplicatedBlocks,Magic Number,The method contains a magic number: 10,824
hadoop,org.apache.hadoop.hdfs.server.blockmanagement,TestReplicationPolicy,testChooseUnderReplicatedBlocks,Magic Number,The method contains a magic number: 4,824
hadoop,org.apache.hadoop.hdfs.server.blockmanagement,TestReplicationPolicy,testChooseUnderReplicatedBlocks,Magic Number,The method contains a magic number: 5,824
hadoop,org.apache.hadoop.hdfs.server.blockmanagement,TestReplicationPolicy,testChooseUnderReplicatedBlocks,Magic Number,The method contains a magic number: 7,824
hadoop,org.apache.hadoop.hdfs.server.blockmanagement,TestReplicationPolicy,testChooseUnderReplicatedBlocks,Magic Number,The method contains a magic number: 6,824
hadoop,org.apache.hadoop.hdfs.server.blockmanagement,TestReplicationPolicy,assertTheChosenBlocks,Long Parameter List,The method has 6 parameters. ,877
hadoop,org.apache.hadoop.hdfs.server.blockmanagement,TestReplicationPolicy,assertTheChosenBlocks,Long Statement,The length of the statement "assertEquals("Not returned the expected number of QUEUE_HIGHEST_PRIORITY blocks"`firstPrioritySize`chosenBlocks.get(UnderReplicatedBlocks.QUEUE_HIGHEST_PRIORITY).size());" is 170.,877
hadoop,org.apache.hadoop.hdfs.server.blockmanagement,TestReplicationPolicy,assertTheChosenBlocks,Long Statement,The length of the statement "assertEquals("Not returned the expected number of QUEUE_VERY_UNDER_REPLICATED blocks"`secondPrioritySize`chosenBlocks.get(UnderReplicatedBlocks.QUEUE_VERY_UNDER_REPLICATED).size());" is 181.,877
hadoop,org.apache.hadoop.hdfs.server.blockmanagement,TestReplicationPolicy,assertTheChosenBlocks,Long Statement,The length of the statement "assertEquals("Not returned the expected number of QUEUE_UNDER_REPLICATED blocks"`thirdPrioritySize`chosenBlocks.get(UnderReplicatedBlocks.QUEUE_UNDER_REPLICATED).size());" is 170.,877
hadoop,org.apache.hadoop.hdfs.server.blockmanagement,TestReplicationPolicy,assertTheChosenBlocks,Long Statement,The length of the statement "assertEquals("Not returned the expected number of QUEUE_REPLICAS_BADLY_DISTRIBUTED blocks"`fourthPrioritySize`chosenBlocks.get(UnderReplicatedBlocks.QUEUE_REPLICAS_BADLY_DISTRIBUTED).size());" is 191.,877
hadoop,org.apache.hadoop.hdfs.server.blockmanagement,TestReplicationPolicy,assertTheChosenBlocks,Long Statement,The length of the statement "assertEquals("Not returned the expected number of QUEUE_WITH_CORRUPT_BLOCKS blocks"`fifthPrioritySize`chosenBlocks.get(UnderReplicatedBlocks.QUEUE_WITH_CORRUPT_BLOCKS).size());" is 176.,877
hadoop,org.apache.hadoop.hdfs.server.blockmanagement,TestReplicationPolicy,testChooseReplicaToDelete,Magic Number,The method contains a magic number: 4,904
hadoop,org.apache.hadoop.hdfs.server.blockmanagement,TestReplicationPolicy,testChooseReplicaToDelete,Magic Number,The method contains a magic number: 1024,904
hadoop,org.apache.hadoop.hdfs.server.blockmanagement,TestReplicationPolicy,testChooseReplicaToDelete,Magic Number,The method contains a magic number: 1024,904
hadoop,org.apache.hadoop.hdfs.server.blockmanagement,TestReplicationPolicy,testChooseReplicaToDelete,Magic Number,The method contains a magic number: 3,904
hadoop,org.apache.hadoop.hdfs.server.blockmanagement,TestReplicationPolicy,testChooseReplicaToDelete,Magic Number,The method contains a magic number: 1024,904
hadoop,org.apache.hadoop.hdfs.server.blockmanagement,TestReplicationPolicy,testChooseReplicaToDelete,Magic Number,The method contains a magic number: 1024,904
hadoop,org.apache.hadoop.hdfs.server.blockmanagement,TestReplicationPolicy,testChooseReplicaToDelete,Magic Number,The method contains a magic number: 2,904
hadoop,org.apache.hadoop.hdfs.server.blockmanagement,TestReplicationPolicy,testChooseReplicaToDelete,Magic Number,The method contains a magic number: 2,904
hadoop,org.apache.hadoop.hdfs.server.blockmanagement,TestReplicationPolicy,testChooseReplicaToDelete,Magic Number,The method contains a magic number: 1024,904
hadoop,org.apache.hadoop.hdfs.server.blockmanagement,TestReplicationPolicy,testChooseReplicaToDelete,Magic Number,The method contains a magic number: 1024,904
hadoop,org.apache.hadoop.hdfs.server.blockmanagement,TestReplicationPolicy,testChooseReplicaToDelete,Magic Number,The method contains a magic number: 2,904
hadoop,org.apache.hadoop.hdfs.server.blockmanagement,TestReplicationPolicy,testChooseReplicaToDelete,Magic Number,The method contains a magic number: 5,904
hadoop,org.apache.hadoop.hdfs.server.blockmanagement,TestReplicationPolicy,testChooseReplicaToDelete,Magic Number,The method contains a magic number: 1024,904
hadoop,org.apache.hadoop.hdfs.server.blockmanagement,TestReplicationPolicy,testChooseReplicaToDelete,Magic Number,The method contains a magic number: 1024,904
hadoop,org.apache.hadoop.hdfs.server.blockmanagement,TestReplicationPolicy,testChooseReplicaToDelete,Magic Number,The method contains a magic number: 5,904
hadoop,org.apache.hadoop.hdfs.server.blockmanagement,TestReplicationPolicy,testChooseReplicaToDelete,Magic Number,The method contains a magic number: 2,904
hadoop,org.apache.hadoop.hdfs.server.blockmanagement,TestReplicationPolicy,testChooseReplicaToDelete,Magic Number,The method contains a magic number: 2,904
hadoop,org.apache.hadoop.hdfs.server.blockmanagement,TestReplicationPolicy,testChooseReplicaToDelete,Magic Number,The method contains a magic number: 3,904
hadoop,org.apache.hadoop.hdfs.server.blockmanagement,TestReplicationPolicy,testChooseReplicaToDelete,Magic Number,The method contains a magic number: 3,904
hadoop,org.apache.hadoop.hdfs.server.blockmanagement,TestReplicationPolicy,testChooseReplicaToDelete,Magic Number,The method contains a magic number: 3,904
hadoop,org.apache.hadoop.hdfs.server.blockmanagement,TestReplicationPolicy,testChooseReplicaToDelete,Magic Number,The method contains a magic number: 2,904
hadoop,org.apache.hadoop.hdfs.server.blockmanagement,TestReplicationPolicy,testChooseReplicaToDelete,Magic Number,The method contains a magic number: 5,904
hadoop,org.apache.hadoop.hdfs.server.blockmanagement,TestReplicationPolicy,testGetInvalidateWorkPctPerIteration,Magic Number,The method contains a magic number: 0.5f,961
hadoop,org.apache.hadoop.hdfs.server.blockmanagement,TestReplicationPolicy,testGetInvalidateWorkPctPerIteration,Magic Number,The method contains a magic number: 1e-7,961
hadoop,org.apache.hadoop.hdfs.server.blockmanagement,TestReplicationPolicy,testGetInvalidateWorkPctPerIteration,Magic Number,The method contains a magic number: 1e-7,961
hadoop,org.apache.hadoop.hdfs.server.blockmanagement,TestReplicationPolicy,testGetReplWorkMultiplier,Magic Number,The method contains a magic number: 3,1026
hadoop,org.apache.hadoop.hdfs.server.blockmanagement,TestReplicationPolicy,testUpdateDoesNotCauseSkippedReplication,Magic Number,The method contains a magic number: 60000,1049
hadoop,org.apache.hadoop.hdfs.server.blockmanagement,TestReplicationPolicy,testUpdateDoesNotCauseSkippedReplication,Magic Number,The method contains a magic number: 2,1049
hadoop,org.apache.hadoop.hdfs.server.blockmanagement,TestReplicationPolicy,testUpdateDoesNotCauseSkippedReplication,Magic Number,The method contains a magic number: 7,1049
hadoop,org.apache.hadoop.hdfs.server.blockmanagement,TestReplicationPolicy,testUpdateDoesNotCauseSkippedReplication,Magic Number,The method contains a magic number: 2,1049
hadoop,org.apache.hadoop.hdfs.server.blockmanagement,TestReplicationPolicy,testUpdateDoesNotCauseSkippedReplication,Magic Number,The method contains a magic number: 7,1049
hadoop,org.apache.hadoop.hdfs.server.blockmanagement,TestReplicationPolicy,testUpdateDoesNotCauseSkippedReplication,Magic Number,The method contains a magic number: 2,1049
hadoop,org.apache.hadoop.hdfs.server.blockmanagement,TestReplicationPolicy,testUpdateDoesNotCauseSkippedReplication,Magic Number,The method contains a magic number: 6,1049
hadoop,org.apache.hadoop.hdfs.server.blockmanagement,TestReplicationPolicy,testAddStoredBlockDoesNotCauseSkippedReplication,Long Statement,The length of the statement "bm.addStoredBlockUnderConstruction(new StatefulBlockInfo(info`info`ReplicaState.FINALIZED)`TestReplicationPolicy.storages[0]);" is 126.,1093
hadoop,org.apache.hadoop.hdfs.server.blockmanagement,TestReplicationPolicy,testAddStoredBlockDoesNotCauseSkippedReplication,Magic Number,The method contains a magic number: 60000,1093
hadoop,org.apache.hadoop.hdfs.server.blockmanagement,TestReplicationPolicy,testConvertLastBlockToUnderConstructionDoesNotCauseSkippedReplication,Long Statement,The length of the statement "final BlockInfoUnderConstruction ucBlock=info.convertToBlockUnderConstruction(BlockUCState.UNDER_CONSTRUCTION`storageAry);" is 122.,1141
hadoop,org.apache.hadoop.hdfs.server.blockmanagement,TestReplicationPolicy,testConvertLastBlockToUnderConstructionDoesNotCauseSkippedReplication,Magic Number,The method contains a magic number: 60000,1141
hadoop,org.apache.hadoop.hdfs.server.blockmanagement,TestReplicationPolicy,testupdateNeededReplicationsDoesNotCauseSkippedReplication,Magic Number,The method contains a magic number: 60000,1197
hadoop,org.apache.hadoop.hdfs.server.blockmanagement,BlockManagerTestUtil,getDatanodeDescriptor,Long Statement,The length of the statement "return getDatanodeDescriptor(ipAddr`rackLocation`initializeStorage ? new DatanodeStorage(DatanodeStorage.generateUuid()) : null);" is 129.,231
hadoop,org.apache.hadoop.hdfs.server.blockmanagement,BlockManagerTestUtil,getDatanodeDescriptor,Long Statement,The length of the statement "DatanodeDescriptor dn=DFSTestUtil.getDatanodeDescriptor(ipAddr`DFSConfigKeys.DFS_DATANODE_DEFAULT_PORT`rackLocation`hostname);" is 126.,242
hadoop,org.apache.hadoop.hdfs.server.blockmanagement,BlockManagerTestUtil,getStorageReportsForDatanode,Long Statement,The length of the statement "StorageReport report=new StorageReport(dns`false`storage.getCapacity()`storage.getDfsUsed()`storage.getRemaining()`storage.getBlockPoolUsed());" is 143.,257
hadoop,org.apache.hadoop.hdfs.server.blockmanagement,BlockPlacementPolicyDefault,initialize,Long Statement,The length of the statement "this.heartbeatInterval=conf.getLong(DFSConfigKeys.DFS_HEARTBEAT_INTERVAL_KEY`DFSConfigKeys.DFS_HEARTBEAT_INTERVAL_DEFAULT) * 1000;" is 130.,82
hadoop,org.apache.hadoop.hdfs.server.blockmanagement,BlockPlacementPolicyDefault,initialize,Long Statement,The length of the statement "this.tolerateHeartbeatMultiplier=conf.getInt(DFSConfigKeys.DFS_NAMENODE_TOLERATE_HEARTBEAT_MULTIPLIER_KEY`DFSConfigKeys.DFS_NAMENODE_TOLERATE_HEARTBEAT_MULTIPLIER_DEFAULT);" is 172.,82
hadoop,org.apache.hadoop.hdfs.server.blockmanagement,BlockPlacementPolicyDefault,initialize,Long Statement,The length of the statement "this.staleInterval=conf.getLong(DFSConfigKeys.DFS_NAMENODE_STALE_DATANODE_INTERVAL_KEY`DFSConfigKeys.DFS_NAMENODE_STALE_DATANODE_INTERVAL_DEFAULT);" is 147.,82
hadoop,org.apache.hadoop.hdfs.server.blockmanagement,BlockPlacementPolicyDefault,initialize,Magic Number,The method contains a magic number: 1000,82
hadoop,org.apache.hadoop.hdfs.server.blockmanagement,BlockPlacementPolicyDefault,chooseTarget,Long Parameter List,The method has 8 parameters. ,102
hadoop,org.apache.hadoop.hdfs.server.blockmanagement,BlockPlacementPolicyDefault,chooseTarget,Long Parameter List,The method has 7 parameters. ,115
hadoop,org.apache.hadoop.hdfs.server.blockmanagement,BlockPlacementPolicyDefault,chooseTarget,Long Statement,The length of the statement "return chooseTarget(src`numOfReplicas`writer`new ArrayList<DatanodeStorageInfo>(numOfReplicas)`false`excludedNodes`blocksize`storagePolicy);" is 140.,115
hadoop,org.apache.hadoop.hdfs.server.blockmanagement,BlockPlacementPolicyDefault,chooseTarget,Long Statement,The length of the statement "final DatanodeStorageInfo target=chooseLocalStorage(favoredNode`favoriteAndExcludedNodes`blocksize`getMaxNodesPerRack(results.size()`numOfReplicas)[1]`results`avoidStaleNodes`storageTypes`false);" is 195.,115
hadoop,org.apache.hadoop.hdfs.server.blockmanagement,BlockPlacementPolicyDefault,chooseTarget,Long Statement,The length of the statement "DatanodeStorageInfo[] remainingTargets=chooseTarget(src`numOfReplicas`writer`results`false`favoriteAndExcludedNodes`blocksize`storagePolicy);" is 141.,115
hadoop,org.apache.hadoop.hdfs.server.blockmanagement,BlockPlacementPolicyDefault,chooseTarget,Long Statement,The length of the statement "return chooseTarget(src`numOfReplicas`writer`new ArrayList<DatanodeStorageInfo>(numOfReplicas)`false`excludedNodes`blocksize`storagePolicy);" is 140.,115
hadoop,org.apache.hadoop.hdfs.server.blockmanagement,BlockPlacementPolicyDefault,chooseTarget,Long Parameter List,The method has 7 parameters. ,182
hadoop,org.apache.hadoop.hdfs.server.blockmanagement,BlockPlacementPolicyDefault,chooseTarget,Long Statement,The length of the statement "final Node localNode=chooseTarget(numOfReplicas`writer`excludedNodes`blocksize`maxNodesPerRack`results`avoidStaleNodes`storagePolicy`EnumSet.noneOf(StorageType.class)`results.isEmpty());" is 186.,182
hadoop,org.apache.hadoop.hdfs.server.blockmanagement,BlockPlacementPolicyDefault,chooseTarget,Long Statement,The length of the statement "return getPipeline((writer != null && writer instanceof DatanodeDescriptor) ? writer : localNode`results.toArray(new DatanodeStorageInfo[results.size()]));" is 155.,182
hadoop,org.apache.hadoop.hdfs.server.blockmanagement,BlockPlacementPolicyDefault,getMaxNodesPerRack,Magic Number,The method contains a magic number: 2,224
hadoop,org.apache.hadoop.hdfs.server.blockmanagement,BlockPlacementPolicyDefault,chooseTarget,Complex Conditional,The conditional expression (writer == null || !(writer instanceof DatanodeDescriptor)) && !newBlock is complex.,250
hadoop,org.apache.hadoop.hdfs.server.blockmanagement,BlockPlacementPolicyDefault,chooseTarget,Complex Method,Cyclomatic complexity of the method is 20,250
hadoop,org.apache.hadoop.hdfs.server.blockmanagement,BlockPlacementPolicyDefault,chooseTarget,Long Parameter List,The method has 10 parameters. ,250
hadoop,org.apache.hadoop.hdfs.server.blockmanagement,BlockPlacementPolicyDefault,chooseTarget,Long Statement,The length of the statement "final List<StorageType> requiredStorageTypes=storagePolicy.chooseStorageTypes((short)totalReplicasExpected`DatanodeStorageInfo.toStorageTypes(results)`unavailableStorages`newBlock);" is 181.,250
hadoop,org.apache.hadoop.hdfs.server.blockmanagement,BlockPlacementPolicyDefault,chooseTarget,Long Statement,The length of the statement "throw new NotEnoughReplicasException("All required storage types are unavailable: " + " unavailableStorages=" + unavailableStorages + "` storagePolicy="+ storagePolicy);" is 169.,250
hadoop,org.apache.hadoop.hdfs.server.blockmanagement,BlockPlacementPolicyDefault,chooseTarget,Long Statement,The length of the statement "writer=chooseLocalStorage(writer`excludedNodes`blocksize`maxNodesPerRack`results`avoidStaleNodes`storageTypes`true).getDatanodeDescriptor();" is 140.,250
hadoop,org.apache.hadoop.hdfs.server.blockmanagement,BlockPlacementPolicyDefault,chooseTarget,Long Statement,The length of the statement "final String message="Failed to place enough replicas` still in need of " + (totalReplicasExpected - results.size()) + " to reach "+ totalReplicasExpected+ " (unavailableStorages="+ unavailableStorages+ "` storagePolicy="+ storagePolicy+ "` newBlock="+ newBlock+ ")";" is 267.,250
hadoop,org.apache.hadoop.hdfs.server.blockmanagement,BlockPlacementPolicyDefault,chooseTarget,Long Statement,The length of the statement "return chooseTarget(numOfReplicas`writer`oldExcludedNodes`blocksize`maxNodesPerRack`results`false`storagePolicy`unavailableStorages`newBlock);" is 142.,250
hadoop,org.apache.hadoop.hdfs.server.blockmanagement,BlockPlacementPolicyDefault,chooseTarget,Long Statement,The length of the statement "return chooseTarget(numOfReplicas`writer`oldExcludedNodes`blocksize`maxNodesPerRack`results`false`storagePolicy`unavailableStorages`newBlock);" is 142.,250
hadoop,org.apache.hadoop.hdfs.server.blockmanagement,BlockPlacementPolicyDefault,chooseTarget,Magic Number,The method contains a magic number: 2,250
